entry_fee,entry_index,entry_price,entry_price_effective,exit_fee,exit_index,exit_price,exit_price_effective,exit_reason,gross_pnl,net_pnl
0.01,2025-11-01 03:40:00,0.04028048894418355,0.04032076943312773,0.009883789084964689,2025-11-01 03:45:00,0.03989209017222479,0.039852198082052565,SL,-0.2324218300706249,-0.2523056191555896
0.009997476943808445,2025-11-01 23:00:00,0.03893466046493965,0.03897359512540459,0.009919216268489347,2025-11-01 23:15:00,0.038707215378215094,0.03866850816283688,SL,-0.15652135063819358,-0.1764380438504914
0.00999571256336994,2025-11-02 01:55:00,0.03914926237784169,0.03918841164021953,0.009863694368682483,2025-11-02 02:00:00,0.03870954093616448,0.03867083139522832,SL,-0.26403638937491586,-0.28389579630696826
0.009992873605406872,2025-11-02 03:10:00,0.03855303350339521,0.0385915865368986,0.009906604391672288,2025-11-02 03:15:00,0.03829671924759644,0.038258422528348844,SL,-0.1725384274691678,-0.19243790546624698
0.009990949226352209,2025-11-04 12:00:00,0.030778525429573465,0.030809303955003035,0.009928291624908369,2025-11-04 12:05:00,0.030646732100536943,0.030616085368436404,SL,-0.1253152028876827,-0.14523444373894326
0.00998949688191482,2025-11-04 16:05:00,0.03162691157390696,0.031658538485480864,0.00991148476287566,2025-11-04 16:15:00,0.031442746591316004,0.03141130384472469,SL,-0.15602423807831947,-0.17592521972310995
0.009987737629717587,2025-11-04 19:40:00,0.031131116276016783,0.031162247392292796,0.010356495184645481,2025-11-04 19:50:00,0.03234513478002996,0.03231278964524993,TP,0.737515109855788,0.717170877041425
0.009994909338488001,2025-11-05 22:05:00,0.03163378418752309,0.03166541797171061,0.009951101009196169,2025-11-05 22:20:00,0.03155818459645505,0.03152662641185859,SL,-0.08761665858366774,-0.10756266893135191
0.009993833711798688,2025-11-05 23:20:00,0.0313929183413042,0.0314243112596455,0.009944023198950077,2025-11-05 23:30:00,0.03129898756317207,0.0312676885756089,SL,-0.09962102569722496,-0.11955888260797373
0.00999263812297261,2025-11-06 00:30:00,0.031651682845642085,0.031683334528487726,0.009913095980318193,2025-11-06 00:35:00,0.03146259542463949,0.03143113282921486,SL,-0.1590842853088315,-0.1789900194121223
0.009990848222778487,2025-11-09 05:55:00,0.03654984176924978,0.03658639161101903,0.009909563932948538,2025-11-09 06:10:00,0.03632505436552478,0.03628872931115926,SL,-0.16256857965990265,-0.18246899181562967
0.009989023532860332,2025-11-10 14:15:00,0.03822942858700199,0.03826765801558899,0.010263388974025803,2025-11-10 14:25:00,0.039358102126200153,0.039318744024073954,TP,0.548730882330946,0.5284784698240599
0.009994308317558572,2025-11-11 02:00:00,0.037701478620545674,0.037739180099166214,0.009854038538641597,2025-11-11 02:10:00,0.037246758742736065,0.03720951198399333,SL,-0.28053955783394785,-0.30038790469014803
0.009991304438511671,2025-11-11 05:15:00,0.041832086191104616,0.04187391827729572,0.009933859853860331,2025-11-11 05:20:00,0.04167484078609485,0.041633165945308755,SL,-0.11488916930267844,-0.13481433359505043
0.009989956295175722,2025-11-12 01:00:00,0.036258820101952104,0.03629507892205405,0.009942010165654734,2025-11-12 01:25:00,0.03615704014957413,0.03612088310942456,SL,-0.09589225904197453,-0.11582422550280498
0.00998879805292069,2025-11-13 04:30:00,0.0336885115936456,0.03372220010523924,0.009945730202819629,2025-11-13 04:50:00,0.0336104133795921,0.03357680296621251,SL,-0.08613570020212456,-0.10607022845786487
0.009987737350636114,2025-11-13 13:00:00,0.034068545252502,0.0341026137977545,0.009912387639569434,2025-11-13 13:25:00,0.033879215312816645,0.03384533609750383,SL,-0.15069942213336024,-0.1705995471235658
0.009986031355164878,2025-11-13 14:35:00,0.0341419497357551,0.03417609168549085,0.00994589520801686,2025-11-13 14:40:00,0.03407280294849951,0.034038730145551005,SL,-0.08027229429603677,-0.10020422085921851
0.009985029312956285,2025-11-13 23:20:00,0.035068094407600565,0.035103162502008164,0.00990214688515263,2025-11-13 23:35:00,0.034846629382712775,0.034811782753330064,SL,-0.16576485560731016,-0.1856520318054191
0.009983172792638233,2025-11-15 01:35:00,0.031831125963453166,0.03186295708941662,0.00992444194273019,2025-11-15 01:40:00,0.03170721502460657,0.03167550780958196,SL,-0.11746169981608684,-0.13736931455145526
0.009981799099492717,2025-11-15 02:40:00,0.03178198572792201,0.03181376771364993,0.009939512439558165,2025-11-15 02:50:00,0.031710703316492575,0.03167899261317608,SL,-0.08457331986910108,-0.10449463140815196
0.009980754153178636,2025-11-18 02:20:00,0.027077017158895118,0.02710409417605401,0.009936473583635997,2025-11-18 02:30:00,0.027010855127353125,0.026983844272225773,SL,-0.08856113908527909,-0.10847836682209372
0.009979669369510415,2025-11-18 05:05:00,0.026949578744546822,0.026976528323291366,0.009939149371244611,2025-11-18 06:10:00,0.026893890641251788,0.026866996750610536,SL,-0.08103999653160783,-0.10095881527236286
0.00997865978135769,2025-11-18 09:30:00,0.026949963724492557,0.026976913688217048,0.010193989243478658,2025-11-18 10:25:00,0.027586635042896334,0.027559048407853438,TP,0.43065892424193786,0.4104862752171015
0.009982764644109863,2025-11-18 14:30:00,0.027231847487075373,0.027259079334562446,0.009928748452545943,2025-11-18 14:35:00,0.027138720673129047,0.02711158195245592,SL,-0.10803238312783862,-0.12794389622449442
