entry_fee,entry_index,entry_price,entry_price_effective,exit_fee,exit_index,exit_price,exit_price_effective,exit_reason,gross_pnl,net_pnl
0.005,2025-11-01 03:40:00,0.040207179321621246,0.04024738650094286,0.005058572784540317,2025-11-01 04:20:00,0.04075962642693592,0.04071886680050898,TP,0.11714556908063412,0.1070869962960938
0.00500053543498148,2025-11-01 18:25:00,0.04015366752657606,0.04019382119410263,0.005069784570482835,2025-11-01 18:35:00,0.04079123029189654,0.040750439061604644,TP,0.13849827100271075,0.12842795099724644
0.005001177574736467,2025-11-01 20:00:00,0.039823917676839286,0.03986374159451612,0.005052147021746985,2025-11-01 20:15:00,0.04031032280742481,0.04027001248461739,TP,0.10193889402103735,0.0918855694245539
0.005001637002583589,2025-11-01 23:00:00,0.03899261393337266,0.03903160654730603,0.004911052953224087,2025-11-01 23:20:00,0.03836307286372071,0.03832470979085699,SL,-0.18116809871900458,-0.19108078867481226
0.005000681598640215,2025-11-02 00:25:00,0.03885620794218545,0.03889506415012763,0.005047343759125959,2025-11-02 01:10:00,0.03929729751739402,0.039258000219876625,TP,0.09332432097148927,0.08327629561372309
0.005001097980118283,2025-11-02 03:10:00,0.03858198912875303,0.03862057111788178,0.004904890800095999,2025-11-02 03:25:00,0.037915534554142184,0.03787761901958804,SL,-0.19241436004456725,-0.20232034882478153
0.00500008637837416,2025-11-03 00:50:00,0.03287257783299935,0.03290545041083234,0.004935533875375979,2025-11-03 01:00:00,0.03251314505765589,0.03248063191259823,SL,-0.12910500599636263,-0.13904062625011276
0.004999391175242909,2025-11-04 12:00:00,0.03077465255974648,0.030805427212306224,0.0050463602255470755,2025-11-04 12:25:00,0.031125968753808412,0.031094842785054602,TP,0.09393810060833048,0.08389234920754049
0.004999810636988947,2025-11-04 16:05:00,0.031672691653189915,0.031704364344843104,0.004875186260581849,2025-11-04 16:40:00,0.030945052140713206,0.030914107088572493,SL,-0.24924875281419595,-0.25912374971176677
0.004998515018240389,2025-11-04 16:50:00,0.032295487129759035,0.03232778261688879,0.004922960941315624,2025-11-04 16:55:00,0.03187100934573714,0.031839138336391404,SL,-0.15110815384952717,-0.16102962980908317
0.004997709870091342,2025-11-04 19:40:00,0.031032020935534366,0.031063052956469897,0.005066284662586079,2025-11-04 19:45:00,0.03152079745760641,0.0314892766601488,TP,0.1371495849894735,0.12708559045679607
0.004998345298043627,2025-11-05 00:35:00,0.031014244455412388,0.0310452586998678,0.004912238318594253,2025-11-05 00:45:00,0.030540979995854162,0.030510439015858308,SL,-0.17221395889874788,-0.18212454251538576
0.00499743467533105,2025-11-05 22:05:00,0.03165726407901214,0.03168892134309115,0.004922649736580604,2025-11-05 22:40:00,0.031245953185302853,0.03121470723211755,SL,-0.14956987750089057,-0.15948996191280224
0.004996637225521487,2025-11-06 00:30:00,0.0316706003523113,0.031702270952663605,0.004924949920025872,2025-11-06 01:35:00,0.03127871368764937,0.031247434973961718,SL,-0.14337461099122947,-0.15329619813677683
0.004995870744530803,2025-11-07 01:55:00,0.03482695025643669,0.03486177720669312,0.005092821090175016,2025-11-07 02:25:00,0.03557388207261085,0.035538308190538236,TP,0.19390069128842727,0.18381199945372145
0.004996789804528071,2025-11-08 23:00:00,0.036150664209434524,0.036186814873643953,0.004904478717303305,2025-11-09 02:30:00,0.03555385066474167,0.03551829681407693,SL,-0.18462217444953158,-0.19452344297136295
0.004995817187313216,2025-11-10 09:35:00,0.03484808607686298,0.03488293416293984,0.00493557687793242,2025-11-10 10:10:00,0.03449680734309703,0.03446231053575393,SL,-0.12048061876158957,-0.1304120128268352
0.0049951651272490795,2025-11-10 14:15:00,0.03818015011054843,0.03821833026065897,0.005041126198373312,2025-11-10 14:20:00,0.03860858996737869,0.038569981377411314,TP,0.09192214224846271,0.08188585092284031
0.004995574556503695,2025-11-11 00:15:00,0.03832579431561768,0.03836412010993329,0.004914172858188034,2025-11-11 00:25:00,0.037776762667112704,0.03773898590444559,SL,-0.16280339663131918,-0.1727131440460109
0.004994710990783466,2025-11-11 02:00:00,0.03775960910638245,0.03779736871548883,0.004913691131395393,2025-11-11 02:10:00,0.037221474134616704,0.03718425266048209,SL,-0.1620397187761428,-0.17194812089832165
0.004993851250178972,2025-11-11 04:35:00,0.04154530403962542,0.04158684934366504,0.005088591587618699,2025-11-11 04:40:00,0.04241822822419797,0.04237580999597377,TP,0.18948067487945564,0.17939823204165797
0.004994748241339181,2025-11-11 05:15:00,0.04192012456517341,0.04196204468973858,0.004900252099625953,2025-11-11 06:05:00,0.04120936993779816,0.041168160567860365,SL,-0.1889922834264552,-0.19888728376742032
0.004993753804920345,2025-11-12 01:00:00,0.03617475969890043,0.036210934458599325,0.0049297336776369955,2025-11-12 01:50:00,0.035782491294475145,0.03574670880318067,SL,-0.1280402545666988,-0.13796374204925613
0.004993063986210097,2025-11-13 00:10:00,0.03347815321371124,0.03351163136692495,0.004929127772567166,2025-11-13 03:00:00,0.03311563036098479,0.033082514730623805,SL,-0.12787242728586182,-0.13779461904463908
0.004992375013114874,2025-11-13 03:15:00,0.03338142512353381,0.03341480654865734,0.005039742779445229,2025-11-13 04:40:00,0.03376561259680092,0.033731846984204124,TP,0.09473553266071016,0.08470341486815006
