entry_fee,entry_index,entry_price,entry_price_effective,exit_fee,exit_index,exit_price,exit_price_effective,exit_reason,gross_pnl,net_pnl
0.005,2025-11-01 03:40:00,0.04021110318395496,0.04025131428713891,0.005054860695971173,2025-11-01 04:20:00,0.04073369100124954,0.04069295731024829,TP,0.10972139194234651,0.09966653124637534
0.0050004983326562315,2025-11-01 20:00:00,0.039802089272224915,0.039841891361497135,0.005063267588553852,2025-11-01 20:15:00,0.040382393084285616,0.04034201069120133,TP,0.12553851179523945,0.11547474587402937
0.005001075706385603,2025-11-01 23:00:00,0.038961577147892126,0.039000538725040015,0.004921422097425983,2025-11-01 23:20:00,0.03841778341626488,0.03837936563284861,SL,-0.15930721791923977,-0.16922971572305134
0.005000229557806987,2025-11-02 00:25:00,0.03877227281675465,0.038811045089571394,0.005065593783957026,2025-11-02 01:10:00,0.03935775033245912,0.03931839258212666,TP,0.1307284523000777,0.1206626289583137
0.005000832870951778,2025-11-02 01:55:00,0.03912688335694185,0.03916601024029879,0.0049359456298083285,2025-11-02 02:00:00,0.03869651653799321,0.03865782002145522,SL,-0.12977448228689936,-0.13971126078765947
0.005000134314647841,2025-11-02 03:10:00,0.03856637495583866,0.03860494133079449,0.004897513321005274,2025-11-02 03:25:00,0.03785047760450383,0.037812627126899326,SL,-0.20524198728513277,-0.2151396349207859
0.004999058616473236,2025-11-04 16:05:00,0.031723383483899685,0.03175510686738358,0.004931793375011867,2025-11-04 16:20:00,0.03135918261626947,0.0313278234336532,SL,-0.13453048292273714,-0.14446133491422225
0.004998336309798666,2025-11-04 16:50:00,0.03230008119882185,0.03233238128002067,0.0049228531122305986,2025-11-04 16:55:00,0.0318759844927871,0.03184410850829431,SL,-0.15096639513613408,-0.16088758455816335
0.004997531871875874,2025-11-04 19:40:00,0.03107775891035128,0.03110883666926163,0.0050558490686891866,2025-11-04 19:45:00,0.03150335524826144,0.03147185189301318,TP,0.1166343936266249,0.10658101268605984
0.0049980647769393045,2025-11-04 22:00:00,0.03179508357423713,0.031826878657811364,0.004928625290489665,2025-11-04 22:25:00,0.031416115207942366,0.031384699092734426,SL,-0.1388789728992771,-0.14880566296670605
0.004997320748624471,2025-11-05 00:35:00,0.031015711272145318,0.03104672698341746,0.004908636769021783,2025-11-05 00:45:00,0.0305262885769054,0.030495762288328496,SL,-0.17736795920537687,-0.18727391672302313
0.004996384379040856,2025-11-05 22:05:00,0.03162194676215307,0.03165356870891522,0.004928814287358006,2025-11-05 22:45:00,0.03125674899751812,0.0312254922485206,SL,-0.13514018336569852,-0.1450653820320974
0.004995659052130696,2025-11-06 00:30:00,0.03169095777222143,0.03172264872999365,0.004930480494767666,2025-11-06 00:45:00,0.031340102204151545,0.03130876210194739,SL,-0.13035711472605924,-0.1402832542729576
0.004994957635859331,2025-11-06 00:55:00,0.031530103186288724,0.03156163328947501,0.004970869286496368,2025-11-06 01:20:00,0.03144086713012616,0.03140942626299603,SELL,-0.04817669872592778,-0.05814252564828348
0.004994666923231091,2025-11-07 01:55:00,0.03485336542665538,0.03488821879208203,0.005040783468159386,2025-11-07 02:00:00,0.035245592793861455,0.035210347201067596,TP,0.09223308985659137,0.0821976394652009
0.004995077911428417,2025-11-07 15:05:00,0.03773638126520476,0.037774117646469964,0.004889466381083684,2025-11-07 15:10:00,0.037012467421776725,0.03697545495435495,SL,-0.21122306068946586,-0.22110760498197796
0.004993972373403506,2025-11-08 23:00:00,0.0361145773756716,0.036150691953047265,0.004911414228461096,2025-11-09 02:30:00,0.035588653338376935,0.035553064685038556,SL,-0.16511628988482077,-0.17502167648668537
0.004993097265021072,2025-11-09 05:25:00,0.036653361449498066,0.03669001481094756,0.004928843613686378,2025-11-09 06:15:00,0.036254123631974965,0.03621786950834299,SL,-0.12850730266938937,-0.13842924354809683
0.004992405118803333,2025-11-10 01:15:00,0.03507891566542032,0.03511399458108574,0.004928894758562486,2025-11-10 01:50:00,0.03470199756439336,0.034667295566828966,SL,-0.12702072048169413,-0.13694202035905995
0.004991720408701539,2025-11-10 09:35:00,0.03484054660573279,0.03487538715233852,0.004927681473757797,2025-11-10 10:15:00,0.03446243216803964,0.0344279697358716,SL,-0.12807786988748363,-0.13799727176994298
0.004991030422342687,2025-11-10 10:30:00,0.035021212340733354,0.035056233553074086,0.0050435056726983235,2025-11-10 12:00:00,0.03546027194949026,0.03542481167754077,TP,0.10495050071127238,0.09491596461623136
0.004991505002165769,2025-11-10 14:15:00,0.03824981499195312,0.03828806480694506,0.005036927785153575,2025-11-10 14:20:00,0.038675162029654674,0.03863648686762502,TP,0.09084556597561114,0.0808171331882918
0.00499190908783171,2025-11-11 00:15:00,0.038302996198474486,0.038341299194672954,0.0049120494015510744,2025-11-11 00:25:00,0.03776568750061381,0.0377279218131132,SL,-0.15971937256127053,-0.1696233310506533
0.004991060971176456,2025-11-11 04:35:00,0.04156144908429273,0.04160301053337702,0.005085378804479118,2025-11-11 04:40:00,0.04243162887386121,0.04238919724498735,TP,0.18863566660532186,0.1785592268296663
0.004991953767310605,2025-11-11 05:15:00,0.04187040124576784,0.0419122716470136,0.005043714938957105,2025-11-11 05:50:00,0.042389245904707114,0.042346856658802404,TP,0.1035223432930009,0.0934866745867332
0.004992421200683539,2025-11-12 01:00:00,0.03628567370197806,0.03632195937568004,0.004916944669780502,2025-11-12 01:40:00,0.03580864458314173,0.03577283593855859,SL,-0.15095306180607213,-0.16086242767653616
0.004991616888545157,2025-11-13 00:10:00,0.033501017306951444,0.03353451832425839,0.00493143685739939,2025-11-13 01:25:00,0.033163382177390725,0.033130218795213336,SL,-0.12036006229153301,-0.13028311603747755
0.004990965472964968,2025-11-13 03:15:00,0.033347522035211345,0.033380869557246555,0.005031607506487194,2025-11-13 04:30:00,0.03368638038259785,0.03365269400221525,TP,0.08128406704445011,0.07126149406499795
0.004991321780435294,2025-11-13 13:00:00,0.03405269189703218,0.034086744588929206,0.005054684535885465,2025-11-13 14:45:00,0.034554015659607536,0.03451946164394793,TP,0.126725510900343,0.11667950458402225
0.004991905177958214,2025-11-13 22:10:00,0.03478991152297922,0.0348247014345022,0.0050880318507465225,2025-11-13 23:25:00,0.03553083448605884,0.03549530365157279,TP,0.19225334557661733,0.18217340854791259
0.004992816045000952,2025-11-15 01:35:00,0.03179037717350086,0.03182216755067436,0.004927580644523975,2025-11-15 05:00:00,0.03143782160907183,0.03140638378746276,SL,-0.1304708009539574,-0.14039119764348235
0.004992114089012736,2025-11-16 05:30:00,0.02983089156587659,0.029860722457442465,0.004917050583106522,2025-11-16 05:55:00,0.029441165367445257,0.02941172420207781,SL,-0.15012701181242702,-0.16003617648454627
0.004991313908130313,2025-11-18 00:40:00,0.02666130081295722,0.026687962113770176,0.005045660872646201,2025-11-18 01:10:00,0.027005554426853075,0.026978548872426223,TP,0.10869392903177609,0.09865695425099957
0.004991807192901568,2025-11-18 02:20:00,0.027097843210129993,0.02712494105334012,0.0049270854380623385,2025-11-18 03:00:00,0.026800050079098546,0.02677325002901945,SL,-0.12944350967846036,-0.13936240230942426
0.004991110380890021,2025-11-18 05:05:00,0.026953362902460136,0.026980316265362594,0.005044318008774427,2025-11-18 09:50:00,0.027295234597527245,0.027267939362929716,TP,0.10641525576881239,0.09637982737914794
0.004991592280026916,2025-11-18 14:30:00,0.027210986726488164,0.02723819771321465,0.004897500574986925,2025-11-18 14:50:00,0.026751508154616327,0.02672475664646171,SL,-0.18818341007998265,-0.1980725029349965
