date,final_balance,profit,profit_pct,total_trades,win_rate,max_drawdown_pct,computed_atr_pct,stop_loss_pct_used,vol_threshold,confirmation,atr_mult,source_file
2025-11-20,1000.0,0.0,0.0,0,0.0,0.0,0.0046274323682961365,0.009254864736592273,3.0,0,2.0,2025-11-20_v3_c0_a2_summary.csv
2025-11-20,1000.0,0.0,0.0,0,0.0,0.0,0.0046274323682961365,0.013882297104888409,3.0,0,3.0,2025-11-20_v3_c0_a3_summary.csv
2025-11-20,1000.0,0.0,0.0,0,0.0,0.0,0.0046274323682961365,0.006941148552444204,3.0,1,1.5,2025-11-20_v3_c1_a1.5_summary.csv
2025-11-20,1000.0,0.0,0.0,0,0.0,0.0,0.0046274323682961365,0.0046274323682961365,3.0,1,1.0,2025-11-20_v3_c1_a1_summary.csv
2025-11-20,1000.0,0.0,0.0,0,0.0,0.0,0.0046274323682961365,0.009254864736592273,3.0,1,2.0,2025-11-20_v3_c1_a2_summary.csv
2025-11-20,1000.0,0.0,0.0,0,0.0,0.0,0.0046274323682961365,0.013882297104888409,3.0,1,3.0,2025-11-20_v3_c1_a3_summary.csv
2025-11-20,1000.0,0.0,0.0,0,0.0,0.0,0.0046274323682961365,0.006941148552444204,4.0,0,1.5,2025-11-20_v4_c0_a1.5_summary.csv
2025-11-20,1000.0,0.0,0.0,0,0.0,0.0,0.0046274323682961365,0.0046274323682961365,4.0,0,1.0,2025-11-20_v4_c0_a1_summary.csv
2025-11-20,1000.0,0.0,0.0,0,0.0,0.0,0.0046274323682961365,0.009254864736592273,4.0,0,2.0,2025-11-20_v4_c0_a2_summary.csv
2025-11-20,1000.0,0.0,0.0,0,0.0,0.0,0.0046274323682961365,0.013882297104888409,4.0,0,3.0,2025-11-20_v4_c0_a3_summary.csv
2025-11-20,1000.0,0.0,0.0,0,0.0,0.0,0.0046274323682961365,0.006941148552444204,4.0,1,1.5,2025-11-20_v4_c1_a1.5_summary.csv
2025-11-20,1000.0,0.0,0.0,0,0.0,0.0,0.0046274323682961365,0.0046274323682961365,4.0,1,1.0,2025-11-20_v4_c1_a1_summary.csv
2025-11-20,1000.0,0.0,0.0,0,0.0,0.0,0.0046274323682961365,0.009254864736592273,4.0,1,2.0,2025-11-20_v4_c1_a2_summary.csv
2025-11-20,1000.0,0.0,0.0,0,0.0,0.0,0.0046274323682961365,0.013882297104888409,4.0,1,3.0,2025-11-20_v4_c1_a3_summary.csv
2025-11-20,1000.0,0.0,0.0,0,0.0,0.0,0.0046274323682961365,0.006941148552444204,5.0,0,1.5,2025-11-20_v5_c0_a1.5_summary.csv
2025-11-20,1000.0,0.0,0.0,0,0.0,0.0,0.0046274323682961365,0.0046274323682961365,5.0,0,1.0,2025-11-20_v5_c0_a1_summary.csv
2025-11-20,1000.0,0.0,0.0,0,0.0,0.0,0.0046274323682961365,0.009254864736592273,5.0,0,2.0,2025-11-20_v5_c0_a2_summary.csv
2025-11-20,1000.0,0.0,0.0,0,0.0,0.0,0.0046274323682961365,0.013882297104888409,5.0,0,3.0,2025-11-20_v5_c0_a3_summary.csv
