entry_fee,entry_index,entry_price,entry_price_effective,exit_fee,exit_index,exit_price,exit_price_effective,exit_reason,gross_pnl,net_pnl
0.01,2025-11-01 03:40:00,0.040238563085595216,0.040278801648680806,0.010095546306617572,2025-11-01 04:20:00,0.04070435507700913,0.04066365072193212,TP,0.19109261323514015,0.17099706692852257
0.010001709970669286,2025-11-01 18:25:00,0.04006153110180725,0.04010159263290905,0.010165077014738684,2025-11-01 18:35:00,0.04079740589810778,0.04075660849220967,TP,0.3267340881387964,0.3065673011533884
0.01000477564368082,2025-11-01 20:00:00,0.03982058162505616,0.03986040220668121,0.01011842375397675,2025-11-01 20:15:00,0.04035354545455016,0.04031319190909561,TP,0.22729622059186166,0.2071730211942041
0.01000684737389276,2025-11-01 23:00:00,0.039011294161423585,0.039050305455585,0.00978699956701017,2025-11-02 00:10:00,0.03823061111874224,0.038192380507623504,SL,-0.43969561376517935,-0.45948946070608226
0.0100022524792857,2025-11-02 00:25:00,0.038881642296444495,0.03892052393874094,0.010096503744006056,2025-11-02 01:10:00,0.0393265987887263,0.03928727218993757,TP,0.1885025294407116,0.16840377321741984
0.010003936517017873,2025-11-02 01:55:00,0.039120486463371046,0.03915960694983441,0.009756824965164662,2025-11-02 02:20:00,0.03823053914328408,0.038192308604140794,SL,-0.49422310370642175,-0.5139838651886043
0.009998796678365987,2025-11-02 03:10:00,0.038548479500490694,0.03858702797999118,0.009748862569742896,2025-11-02 03:30:00,0.03766015062146815,0.03762249047084668,SL,-0.49986821724618463,-0.5196158764942935
0.009993600519601045,2025-11-03 00:50:00,0.03286327553327892,0.032896138808812196,0.01012949839264445,2025-11-03 02:30:00,0.03337685346477267,0.0333434766113079,TP,0.2717957460868123,0.2516726471745668
0.009996117246072791,2025-11-03 11:10:00,0.032455702102813344,0.03248815780491615,0.009699874804114874,2025-11-03 11:30:00,0.03155690375258239,0.03152534684882981,SL,-0.5924848839158345,-0.6121808759660222
0.00998999543731313,2025-11-04 03:40:00,0.030759842556018564,0.03079060239857458,0.010206043680158317,2025-11-04 03:45:00,0.03148798213071654,0.031456494148585826,TP,0.4320964856903716,0.41190044657290015
0.009994114441778858,2025-11-04 12:00:00,0.030818166221251015,0.030848984387472262,0.010209996375167407,2025-11-04 12:30:00,0.0315468973176623,0.03151535042034463,TP,0.4317638667770954,0.4115597559601491
0.009998230039338462,2025-11-04 16:05:00,0.03165295943065924,0.03168461239008989,0.009771879598153108,2025-11-04 16:40:00,0.030998301130922053,0.03096730282979113,SL,-0.45270088237070544,-0.472470992008197
0.00999350532941838,2025-11-04 16:50:00,0.0322517832214678,0.032284035004689265,0.010094820582572373,2025-11-04 17:20:00,0.03264397807066895,0.032611334092598275,TP,0.20263050630798585,0.1825421803959951
0.009995330751222338,2025-11-04 19:40:00,0.031049958593973397,0.031081008552567367,0.010149717614583834,2025-11-04 19:45:00,0.03159267532849087,0.031561082653162376,TP,0.3087737267229912,0.28862867835718503
0.009998217038005911,2025-11-05 00:35:00,0.031012335114284532,0.031043347449398812,0.009749877957186969,2025-11-05 00:50:00,0.03030258491922585,0.03027228233430662,SL,-0.4966781616378827,-0.5164262566330756
0.00999305277543958,2025-11-05 22:05:00,0.031639639858833425,0.03167127949869226,0.009758648700237392,2025-11-06 02:00:00,0.030959335023620235,0.030928375688596615,SL,-0.46880815040437146,-0.4885598518800484
0.009988167176920781,2025-11-07 01:55:00,0.03491031527599134,0.03494522559126732,0.010176594778609624,2025-11-07 02:25:00,0.0356401102788549,0.03560447016857605,TP,0.37685520337768247,0.35669044142215206
0.009991734081335003,2025-11-07 15:05:00,0.03770203010069209,0.03773973213079278,0.01011255697856701,2025-11-07 15:40:00,0.0382343260576649,0.038196091731607235,TP,0.24164579446401402,0.221541503404112
0.009993949496369043,2025-11-09 06:00:00,0.03666525013849248,0.03670191538863097,0.009750211962308216,2025-11-09 08:00:00,0.03584265302282374,0.035806810369800914,SL,-0.48747506812165436,-0.5072192295803316
0.00998887730407324,2025-11-10 01:15:00,0.035075577464718594,0.03511065304218331,0.009740693415295995,2025-11-10 02:40:00,0.03427256546704032,0.03423829290157328,SL,-0.49636777755449224,-0.5160973482738614
0.0099837163305905,2025-11-10 10:30:00,0.0349804020377455,0.03501538243978324,0.010085535613230449,2025-11-10 12:00:00,0.03540789594683986,0.03537248805089302,TP,0.20363856527989724,0.1835693133360763
0.009985552023723863,2025-11-10 14:15:00,0.0382893564936387,0.03832764585013234,0.010249069961173739,2025-11-10 14:25:00,0.03937848791640078,0.03933910942848438,TP,0.5270358748997515,0.5068012529148539
0.009990620036253013,2025-11-11 00:15:00,0.03829494860396449,0.03833324355256845,0.009771200395861624,2025-11-11 01:00:00,0.03752887608139424,0.037491347205312844,SL,-0.43883928078277795,-0.4586011012148926
0.009986034025240863,2025-11-11 05:15:00,0.041867606937946035,0.04190947454488397,0.010109132502789801,2025-11-11 05:50:00,0.042468563871143,0.04242609530727186,TP,0.24619695509788073,0.22610178856985005
0.00998829504312656,2025-11-12 01:00:00,0.03618270932480538,0.03621889203413018,0.010077965179755153,2025-11-12 01:10:00,0.03658062855598064,0.03654404792742466,TP,0.17934027325718258,0.15927401303430086
0.009989887783256903,2025-11-13 00:05:00,0.03347596668220532,0.03350944264888753,0.01007054774763959,2025-11-13 06:45:00,0.033813817107834904,0.03378000329072707,TP,0.16131992876537607,0.14125949323447956
0.009991300378189247,2025-11-13 13:00:00,0.03407089192529375,0.03410496281721904,0.010107831194630367,2025-11-13 14:45:00,0.03453727405575897,0.03450273678170321,TP,0.23306163288223714,0.21296250130941752
0.009993430003202342,2025-11-13 23:20:00,0.035164520601735735,0.03519968512233747,0.009747631618615171,2025-11-14 00:45:00,0.034368282018728324,0.0343339137367096,SL,-0.49159676917434236,-0.5113378307961599
0.009988316624894382,2025-11-15 01:35:00,0.0317764904140073,0.0318082669044213,0.009939301242420527,2025-11-15 04:30:00,0.03168385895865434,0.03165217509969569,SELL,-0.09803076494770806,-0.11795838281502297
0.00998713704106623,2025-11-15 08:00:00,0.03179640206329817,0.03182819846536146,0.009751535793275777,2025-11-15 11:15:00,0.031108464797671403,0.031077356332873732,SL,-0.4712024955809058,-0.4909411684152478
0.00998222762938208,2025-11-16 05:30:00,0.02978955040193309,0.02981933995233502,0.009689356394570326,2025-11-16 08:50:00,0.028973435832038597,0.028944462396206558,SL,-0.5857424696235066,-0.605414053647459
0.009976173488845604,2025-11-17 04:15:00,0.028716513307823877,0.028745229821131698,0.009728339704811434,2025-11-17 09:00:00,0.028059183632853334,0.02803112444922048,SL,-0.4956675680683381,-0.5153720812619952
0.009971019768032986,2025-11-18 00:40:00,0.026646468705115164,0.026673115173820275,0.01008953456573381,2025-11-18 01:10:00,0.027017166999502407,0.026990149832502905,TP,0.2370295954016484,0.2169690410678816
0.009973189458443664,2025-11-18 05:05:00,0.026985226565500908,0.027012211792066407,0.010060191063501752,2025-11-18 09:50:00,0.027275129269440354,0.027247854140170915,TP,0.17400321011617634,0.15396982959423092
0.009974729156739604,2025-11-18 14:30:00,0.027233870495962247,0.027261104366458205,0.009690846811084794,2025-11-18 15:00:00,0.026511760850329736,0.026485249089479405,SL,-0.5677646913096184,-0.5874302672774427
0.00996885485406683,2025-11-19 09:50:00,0.026623895201810622,0.02665051909701243,0.009737443963166934,2025-11-19 11:00:00,0.02605792819769024,0.02603187026949255,SL,-0.46282178179979117,-0.4825280806170249
0.009964029573260659,2025-11-20 03:20:00,0.025275626063332026,0.025300901689395354,0.00990797751954885,2025-11-20 03:30:00,0.02518375673363129,0.025158572976897657,SELL,-0.11210410742361626,-0.13197611451642577
0.009962709812115495,2025-11-20 04:00:00,0.025293901761637334,0.025319195663398967,0.009680864243226901,2025-11-20 07:15:00,0.024627541868147952,0.024602914326279805,SL,-0.5636911377771859,-0.5833347118325283
