open_time,open,high,low,close,volume,ema_fast_3,ema_slow_5,stochrsi_k,macd,AvgVolume,VolumeSpike,VWAP,AboveVWAP,buy_signal,sell_signal,vol_med_20,vol_mult,buy_signal_next
2025-11-24 00:00:00,0.0277,0.02791,0.0275,0.02787,17536351.0,0.02787,0.02787,,0.0,,0,0.027759999999999996,1,False,False,17536351.0,1.0,False
2025-11-24 00:05:00,0.02786,0.02804,0.02768,0.02792,9691394.0,0.027895,0.02788666666666667,,3.988603988602096e-06,17536351.0,0,0.027802712581596452,1,False,False,13613872.5,0.7118763599409352,False
2025-11-24 00:10:00,0.02792,0.02805,0.0277,0.0278,7354535.0,0.027847499999999997,0.027857777777777783,100.0,-2.5045251256100576e-06,13613872.5,0,0.02781276908954528,0,False,False,9691394.0,0.7588727689742054,False
2025-11-24 00:15:00,0.0278,0.02809,0.02742,0.02792,14766971.0,0.02788375,0.027878518518518525,100.0,2.0094566239477196e-06,11527426.666666666,0,0.027811940483959928,1,False,False,12229182.5,1.2075190635187594,False
2025-11-24 00:20:00,0.02792,0.02843,0.02792,0.02825,11756434.0,0.028066874999999998,0.02800234567901235,100.0,3.184793854597509e-05,12337312.75,0,0.027886601230965664,1,False,False,11756434.0,1.0,False
2025-11-24 00:25:00,0.02825,0.02897,0.02811,0.02873,15596227.0,0.0283984375,0.02824489711934157,100.0,9.315332536755441e-05,12221137.0,0,0.02803233836156957,1,False,False,13261702.5,1.1760350528146744,False
2025-11-24 00:30:00,0.02874,0.02874,0.0281,0.02864,13731186.0,0.02851921875,0.028376598079561048,92.43697478991601,0.0001329435478019253,12783652.0,0,0.02810233494293575,1,False,False,13731186.0,1.0,False
2025-11-24 00:35:00,0.02864,0.02872,0.0284,0.02858,10930775.0,0.028549609375,0.028444398719707366,88.00000000000023,0.00015781687252627158,12919014.0,0,0.028152407078571935,1,False,False,12743810.0,0.8577321068032244,False
2025-11-24 00:40:00,0.02856,0.02886,0.02833,0.02885,11600099.0,0.0286998046875,0.02857959914647158,92.30665950590785,0.0001970444987629931,12670484.125,0,0.028206584795696335,1,False,False,11756434.0,0.9867021751663813,False
2025-11-24 00:45:00,0.02886,0.02921,0.02874,0.0292,20968045.0,0.02894990234375,0.028786399430981054,96.03841536614665,0.00025345310052950557,12551552.444444444,0,0.02833862766605439,1,False,False,12743810.0,1.645351350969608,False
